Year;Country of wood production;Province of wood production;Pulp wood source;Wood supplier;Wood supplier corporate group;Pulp mill;Pulp mill corporate group;Zero deforestation commitments;Product type;Pulp grade;Province of pulp export;Importer;Importer corporate group;Country of importer;Country of destination;Province of wood production trase id;Wood supplier trase id;Emissions from peat burning;Emissions from peat subsidence;Gross emissions from land use change;Net emissions from land use change;Country of wood production trase id;Country of destination (Trase ID);Country of importer trase id;Pulp volume;Annual wood pulp deforestation;Annual burned area;Total emissions in wood pulp concession;Concession area;Annual deforestation;Annual Deforestation on Peatlands;Pulpwood planted area;Peat area;Natural forest area;Historical deforestation for wood pulp;Pulpwood volume
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;C AND S MACAO CO LTD;UNKNOWN AFFILIATION;MACAO;CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;MO;297,992232;0;0;0;0;0;0;0;0;0;0;1239,527254
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CENTURY PAPER AND BOARD MILLS LTD;LAKSON;PAKISTAN;PAKISTAN;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;PK;PK;25,69128909;0;0;0;0;0;0;0;0;0;0;106,8653796
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CHANGLE DERUN CHEMICAL CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;137,6968786;0;0;0;0;0;0;0;0;0;0;572,7633657
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CHARMWELL HOLDINGS LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;114,9814862;0;0;0;0;0;0;0;0;0;0;478,2765136
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CHINALIGHT CEDAR INTERNATIONAL TRADE CORP;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;45,89015633;0;0;0;0;0;0;0;0;0;0;190,8845041
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CHINA PAPER CORP;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;353,3187387;0;0;0;0;0;0;0;0;0;0;1469,663162
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CREATIVE PAPER MILLS LTD;CREATIVE;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;BD;BD;495,6257469;0;0;0;0;0;0;0;0;0;0;2061,602803
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;CROWN PAPER MILLS LTD;ITTIHAD PAPER MILL;UNITED ARAB EMIRATES;UNITED ARAB EMIRATES;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;AE;AE;82,61782456;0;0;0;0;0;0;0;0;0;0;343,6567607
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;DONGGUAN CITY DONGJIAN;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;45,88625908;0;0;0;0;0;0;0;0;0;0;190,8682931
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;ELITE KRAFT PAPER CO LTD;UNKNOWN AFFILIATION;THAILAND;THAILAND;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;TH;TH;22,9580308;0;0;0;0;0;0;0;0;0;0;95,49612979
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;EMAMI PAPER MILLS LTD;EMAMI;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;IN;IN;490,8162155;0;0;0;0;0;0;0;0;0;0;2041,597096
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;FARIDA TRADERS LTD;UNKNOWN AFFILIATION;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;BD;BD;183,4520066;0;0;0;0;0;0;0;0;0;0;763,0862064
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GUANGDONG GUANHAO HIGH-TECH CO LTD;GUANHAO HIGH TECH;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;183,4699798;0;0;0;0;0;0;0;0;0;0;763,1609678
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GULF PAPER INDUSTRIES FACTORY CO LTD;GULF PAPER;SAUDI ARABIA;SAUDI ARABIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;SA;SA;45,87332937;0;0;0;0;0;0;0;0;0;0;190,8145108
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GULF PAPER MANUFACTURING CO KSC;GULF PAPER;KUWAIT;KUWAIT;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;KW;KW;45,88511283;0;0;0;0;0;0;0;0;0;0;190,8635252
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HANGZHOU FUYANG TAIPING PAPER CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;122,1455087;0;0;0;0;0;0;0;0;0;0;508,075952
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HANGZHOU RFLASH FOREIGN TRADE CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;13,75698282;0;0;0;0;0;0;0;0;0;0;57,22348872
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HIGH HOPE ZHONGTIAN CORP;HIGH HOPE;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;45,9134023;0;0;0;0;0;0;0;0;0;0;190,981198
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HONG KONG PAPER SOURCES CO LTD;XIANMEN C&D;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;HK;808,2037012;0;0;0;0;0;0;0;0;0;0;3361,800767
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HONG KONG PAPER SOURCES CO LTD;XIANMEN C&D;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;385,3999183;0;0;0;0;0;0;0;0;0;0;1603,107903
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HUBEI YANGTSE PRINT PRESSWORK MATERIAL CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;13,69251766;0;0;0;0;0;0;0;0;0;0;56,95533974
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HUICONG TRADING SHANGHAI CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;22,95624265;0;0;0;0;0;0;0;0;0;0;95,4886918
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;HYDROCHEM GENERAL TRADING FZE;UNKNOWN AFFILIATION;UNITED ARAB EMIRATES;UNITED ARAB EMIRATES;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;AE;AE;22,95890195;0;0;0;0;0;0;0;0;0;0;95,49975343
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;JIAXING ANRONG INTERNATIONAL;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;22,92731128;0;0;0;0;0;0;0;0;0;0;95,36834898
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;JINAN CITY YIQING INDUSTRIAL SUPPLY & MARKETING GENERAL CORP;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;22,9574806;0;0;0;0;0;0;0;0;0;0;95,49384118
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;JINAN HONGAN PAPER AND PULP CO LTD;HONGAN PAPER;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;22,96857631;0;0;0;0;0;0;0;0;0;0;95,53999485
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;JK PAPER LTD (UNIT CENTRAL PULP MILLS);JK;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;IN;IN;91,84308136;0;0;0;0;0;0;0;0;0;0;382,0301007
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;JM REN KE LU ZHOU PAPER CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;9,183991771;0;0;0;0;0;0;0;0;0;0;38,20169412
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;KHANNA PAPER MILLS LTD;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;IN;IN;376,380574;0;0;0;0;0;0;0;0;0;0;1565,591076
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;KING PAPER SOURCE TRADING (SHANGHAI) CO LTD;SINAR MAS;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;3961,600235;0;0;0;0;0;0;0;0;0;0;16478,65592
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;KING PAPER SOURCE TRADING (SHANGHAI) CO LTD;SINAR MAS;MALAYSIA;CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;MY;22,94290029;0;0;0;0;0;0;0;0;0;0;95,43319298
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;KUANTUM PAPERS LTD;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;IN;IN;123,8822164;0;0;0;0;0;0;0;0;0;0;515,2999542
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;LINH XUAN PAPER JOINT STOCK CO;UNKNOWN AFFILIATION;VIETNAM;VIETNAM;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;VN;VN;9,185458972;0;0;0;0;0;0;0;0;0;0;38,20779708
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;MIDDLE EAST PAPER CO;MEPCO;SAUDI ARABIA;SAUDI ARABIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;SA;SA;22,93336348;0;0;0;0;0;0;0;0;0;0;95,39352371
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;MINFENG SPECIAL PAPER CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;45,74870896;0;0;0;0;0;0;0;0;0;0;190,2961402
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;MOHERA PAPER MILLS LTD;UNKNOWN AFFILIATION;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;BD;BD;45,81720892;0;0;0;0;0;0;0;0;0;0;190,5810724
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;NINE DRAGONS PAPER INDUSTRIES (TAICANG) CO LTD;NINE DRAGONS;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;183,6942782;0;0;0;0;0;0;0;0;0;0;764,0939584
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;PEARL PAPER AND BOARD MILLS LTD;UNKNOWN AFFILIATION;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;BD;BD;45,84490234;0;0;0;0;0;0;0;0;0;0;190,6962658
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;POINTER INVESTMENT (HK) LTD;XIANMEN ITG;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;HK;252,1003334;0;0;0;0;0;0;0;0;0;0;1048,635502
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;POINTER INVESTMENT (HK) LTD;XIANMEN ITG;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;45,89671289;0;0;0;0;0;0;0;0;0;0;190,9117767
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;INDONESIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;ID;;30675,34209;0;0;0;0;0;0;0;0;0;0;127597,0258
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;PUREWOOD PULP PAPER & PACKAGING PLC;UNKNOWN AFFILIATION;ETHIOPIA;ETHIOPIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;ET;ET;45,90629554;0;0;0;0;0;0;0;0;0;0;190,9516367
2017;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;PUYANG LONGFENG PAPER CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;22,93473898;0;0;0;0;0;0;0;0;0;0;95,39924524
