YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,301,92738,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,PAKISTAN
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,301,92824,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,PAKISTAN
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TANJUNG PRIOK,SUMATERA SELATAN,590,234541,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,YINGKOU,CHINA (MAINLAND)
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1030,409014,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,2058,817663,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,2058,817672,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1544,627345,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,515,215398,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1029,418005,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,308,128991,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1030,418465,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,514,208989,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PYEONGTAEK,SOUTH KOREA
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,507,255872,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255459,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255659,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255569,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255299,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,154260,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,BANGLADESH
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,255205,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255282,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255368,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255703,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,154606,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,INDIA
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,261,80153,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,INDIA
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,100,30912,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,PAKISTAN
2020,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,7000,3449017,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,1478150,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,SUNGAI PAKNING,RIAU,1000,541370,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,HALDIA,INDIA
2020,470329,SINAR MAS,INDAH KIAT,SUNGAI PAKNING,RIAU,3200,1732384,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,HALDIA,INDIA
2020,470329,SINAR MAS,INDAH KIAT,SUNGAI PAKNING,RIAU,1500,812055,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,HALDIA,INDIA
2020,470329,SINAR MAS,INDAH KIAT,SUNGAI PAKNING,RIAU,2500,1353425,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,HALDIA,INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,TANJUNG PRIOK,SUMATERA SELATAN,54,22506,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SHIMIZU,JAPAN
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255288,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255762,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,1004,574167,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,255784,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255685,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,18448,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,INDIA
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,241,74291,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,1474,604979,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,WUHAN,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,239904,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,YUNFU,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,239904,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,YUNFU,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,272203,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,TUTICORIN,INDIA
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,494062,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,CAT LAI,VIETNAM
2020,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,1004,574208,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,QINGDAO,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,100,30928,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,BANGLADESH
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255713,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,40,12310,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,502,240973,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,501,240368,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,502,240875,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,240186,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,501,240677,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,503,241265,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PIPAVAV (VICTOR) PORT,INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,508,203931,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,JAWAHARLAL NEHRU (NHAVA SHEVA),INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,105,43326,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,JAWAHARLAL NEHRU (NHAVA SHEVA),INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,105,46054,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,MUNDRA,INDIA
2020,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,191,80697,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,TOMAKOMAI,JAPAN
2020,470329,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,1004,309210,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,6026,1855994,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,KAKINADA,INDIA
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,154565,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,BANGLADESH
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,207395,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,255434,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1004,309310,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,61870,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,SINGAPORE,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1012,507471,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,DALIAN,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,241753,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,XINHUI,CHINA (MAINLAND)
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,249700,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,EL ISKANDARIYA (=ALEXANDRIA),EGYPT
2020,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,151339,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,TAICHUNG,TAIWAN
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,507,255953,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,506,255674,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
2020,470200,ROYAL GOLDEN EAGLE,APRIL,UNKNOWN,RIAU,505,255091,UNKNOWN,UNKNOWN,UNKNOWN COUNTRY,PORT KELANG,CHINA (MAINLAND)
