YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2031,1243107,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,LIANYUNGANG,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,95473,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,THAILAND
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309958,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1964,1202146,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,XIUYING,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,297,141065,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,THAILAND
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,402,191066,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,PAKISTAN
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,95466,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,THAILAND
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309694,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309720,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,4994,2372036,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JEBEL ALI,UNITED ARAB EMIRATES
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,4015,1906927,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUMBAI (EX BOMBAY),INDIA
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,309686,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,309962,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1012,619596,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,7534,3578476,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3012,1430848,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HALDIA,INDIA
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309908,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,401,190566,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,95478,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,241,114565,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2022,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1499,711829,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,THAILAND
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,100,47657,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TANJONG PELEPAS,BANGLADESH
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1012,619516,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,TANJONG PELEPAS,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,619907,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,TANJONG PELEPAS,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1012,619617,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,TANJONG PELEPAS,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,309638,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,502,238627,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,9604,4562088,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,KAKINADA,INDIA
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,619799,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,TANJONG PELEPAS,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1004,476787,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2022,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1004,476737,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,385,235834,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,304275,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,304426,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,304427,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,310016,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,304397,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,310149,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309812,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,310117,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,310086,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309971,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,195,133683,DAIO PAPER CORP,TOKYO PULP AND PAPER INTERNATIONAL CO LTD,JAPAN,TOMAKOMAI,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,299,164961,NTPM HOLDINGS BHD,NTPM (VIETNAM) CO LTD,VIETNAM,CAT LAI,VIETNAM
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,491,318673,UNKNOWN AFFILIATION,PAPERTECH INDUSTRIES LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,291,200403,MARUBENI,MARUBENI CORP,JAPAN,YOKOHAMA,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,135,92469,MARUBENI,MARUBENI CORP,JAPAN,SHIMIZU,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,38,26426,MARUBENI,MARUBENI CORP,JAPAN,SHIMIZU,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,39,26652,NIPPON PAPER,NIPPON PAPER INDUSTRIES CO LTD,JAPAN,SHIMIZU,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,77,53223,MARUBENI,MARUBENI CORP,JAPAN,SHIMIZU,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,127,78286,UNKNOWN AFFILIATION,AMSTER MICROCELL PVT LTD,INDIA,PIPAVAV (VICTOR) PORT,INDIA
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,106,69768,UNKNOWN AFFILIATION,GOLDEN SUN AGRO FOODS PVT LTD,INDIA,PIPAVAV (VICTOR) PORT,INDIA
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,193,132592,DAIO PAPER CORP,TOKYO PULP AND PAPER INTERNATIONAL CO LTD,JAPAN,TOMAKOMAI,JAPAN
2022,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,192,131717,DAIO PAPER CORP,TOKYO PULP AND PAPER INTERNATIONAL CO LTD,JAPAN,TOMAKOMAI,JAPAN
2022,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,501,369389,UNKNOWN AFFILIATION,GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LTD,MACAO,QINGDAO,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,501,369531,UNKNOWN AFFILIATION,GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LTD,MACAO,QINGDAO,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,501,369566,UNKNOWN AFFILIATION,GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LTD,MACAO,QINGDAO,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,2600,1561300,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,DAGANG,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1800,1080900,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,DAGANG,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,6000,3591000,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,QINGDAO,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,139016,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,139016,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,180,125115,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,59173,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,177519,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,20,12204,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,LAEM CHABANG,THAILAND
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,296060,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),SHUAIBA,KUWAIT
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,296060,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),SHUAIBA,KUWAIT
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,296060,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),SHUAIBA,KUWAIT
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,2500,1475000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,2000,1180000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,640000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,640000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,320000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,280000,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),HAIPHONG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,63380,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,DA NANG,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,55950,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),QINZHOU,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,9400,5240500,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),QINZHOU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1800,977400,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),CHITTAGONG,BANGLADESH
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,1659000,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,CHITTAGONG,BANGLADESH
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1300,757900,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,HALDIA,INDIA
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2300,1340900,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,HALDIA,INDIA
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,400,233200,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,HALDIA,INDIA
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,910,543270,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,8090,4829730,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1300,776100,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,5000,2985000,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3700,2208900,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2000,1300000,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2000,1300000,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4000,2600000,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,CHANGSHU,CHINA (MAINLAND)
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,292514,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),LAT KRABANG,THAILAND
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,292514,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),LAT KRABANG,THAILAND
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,117484,UNKNOWN AFFILIATION,GREAT CHAMP (L) BHD,MALAYSIA,MANILA NORTH HARBOUR,PHILIPPINES
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,139016,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,139016,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,120,83410,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),APAPA,NIGERIA
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,282177,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),CAT LAI,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,297177,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),CAT LAI,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,178306,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),CAT LAI,VIETNAM
2022,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,118871,UNKNOWN AFFILIATION,GILSTEAD PACIFIC (HK) LTD,CHINA (HONG KONG),CAT LAI,VIETNAM
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309556,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309689,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,308476,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309600,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309708,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,360911,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,360925,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309755,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,360858,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309873,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,361102,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,309836,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,361240,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,361082,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,361064,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,304,185834,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,619703,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1012,619647,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,721915,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,722106,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1012,721729,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2022,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1013,721965,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
