YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,2076000,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2900,1977800,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4000,2768000,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261553,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,304743,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,261893,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,260934,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261693,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,261930,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261383,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,261874,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,501,260709,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,261933,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261176,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,262398,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,603,283468,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261483,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,983,545907,UNKNOWN AFFILIATION,YUEN FOONG YU INVESTMENT CO LTD,CHINA (MAINLAND),YANGZHOU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,161,75586,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUNDRA,INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,262291,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261308,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,294425,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,294933,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,506,354105,ASALEO,ASALEO CARE AUSTRALIA PTY LTD,AUSTRALIA,MELBOURNE,AUSTRALIA
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,489,287402,VINDA,VINDA PAPER (ZHEJIANG) CO LTD,CHINA (MAINLAND),NINGBO,CHINA (MAINLAND)
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,979,576256,VINDA,VINDA PERSONAL CARE (CHINA) LTD,CHINA (MAINLAND),WUHAN,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,294005,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,804,418138,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,40,18918,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,28382,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHENNAI (EX MADRAS),INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,94578,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PIPAVAV (VICTOR) PORT,INDIA
2019,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,319890,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,94503,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUNDRA,INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,94506,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,262083,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,302,141836,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PIPAVAV (VICTOR) PORT,INDIA
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,505,348997,VINDA,VINDA PERSONAL CARE (CHINA) LTD,CHINA (MAINLAND),WUHAN,CHINA (MAINLAND)
2019,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,340672,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261129,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261596,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,342,177767,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,141,66088,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TUGLAKABAD,INDIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,236136,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,162,84014,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,319890,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261007,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,94539,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,24,11332,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TAOYUAN,TAIWAN
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,295800,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,24,11346,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TAOYUAN,TAIWAN
2019,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,1002,691218,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,KARACHI,PAKISTAN
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,296114,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,603,283361,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,296290,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3400,2167500,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),YANGPU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,253862,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,AD DAMMAM,SAUDI ARABIA
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4800,3026400,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,ZHENJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3600,2475000,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),YANGPU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,236452,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,302,141851,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,522,245445,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,5023,2360645,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,XINHUI,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,834,392035,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ABU DHABI,UNITED ARAB EMIRATES
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,295500,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,294733,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,999,686172,VINDA,VINDA PAPER (SI CHUAN) CO LTD,CHINA (MAINLAND),CHONGQING,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,236037,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,504,294505,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2019,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,396,255555,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,KWANGYANG,SOUTH KOREA
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,506,354349,ASALEO,ASALEO CARE AUSTRALIA PTY LTD,AUSTRALIA,MELBOURNE,AUSTRALIA
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,28317,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2019,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,507,344439,VINDA,VINDA PAPER (LIAONING) CO LTD,CHINA (MAINLAND),YINGKOU,CHINA (MAINLAND)
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,235837,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2019,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,236298,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
