YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,100,43143,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,NAGPUR,INDIA
2016,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,615,268640,MARUBENI,MARUBENI CORP,JAPAN,HUANGPU NEW PORT,CHINA (MAINLAND)
2016,470329,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,496,215944,ROYAL GOLDEN EAGLE,DP MARKETING INTERNATIONAL,MACAO,QINGDAO,CHINA (MAINLAND)
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,24079,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,86337,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,LUDHIANA,INDIA
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,25943,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,CHENNAI (EX MADRAS),INDIA
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,86434,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,BANGKOK,THAILAND
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,501,200585,ROYAL GOLDEN EAGLE,AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD,MACAO,CHITTAGONG,BANGLADESH
2016,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,199,85694,ROYAL GOLDEN EAGLE,APEL ENTERPRISES (SINGAPORE) PTE LTD,SINGAPORE,SONEPAT,INDIA
2016,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,705,325265,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),NINGBO,CHINA (MAINLAND)
