Year;Country of wood production;Province of wood production;Pulp wood source;Wood supplier;Wood supplier corporate group;Pulp mill;Pulp mill corporate group;Zero deforestation commitments;Product type;Pulp grade;Province of pulp export;Importer;Importer corporate group;Country of importer;Country of destination;Province of wood production trase id;Wood supplier trase id;Emissions from peat burning;Emissions from peat subsidence;Gross emissions from land use change;Net emissions from land use change;Country of wood production trase id;Country of destination (Trase ID);Country of importer trase id;Pulp volume;Annual wood pulp deforestation;Annual burned area;Total emissions in wood pulp concession;Concession area;Annual deforestation;Annual Deforestation on Peatlands;Pulpwood planted area;Peat area;Natural forest area;Historical deforestation for wood pulp;Pulpwood volume
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;INDIA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;IN;SG;251,0836987;0;0;0;0;0;0;0;0;0;0;1178,793703
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;JAPAN;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;JP;SG;0,567306828;0;0;0;0;0;0;0;0;0;0;2,66340555
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;KUWAIT;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;KW;SG;7,879261501;0;0;0;0;0;0;0;0;0;0;36,99174375
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;NIGERIA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;NG;SG;6,303409201;0;0;0;0;0;0;0;0;0;0;29,593395
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;PAKISTAN;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;PK;SG;19,54056852;0;0;0;0;0;0;0;0;0;0;91,7395245
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;PHILIPPINES;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;PH;SG;8,824772882;0;0;0;0;0;0;0;0;0;0;41,430753
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;SAUDI ARABIA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;SA;SG;22,18800039;0;0;0;0;0;0;0;0;0;0;104,1687504
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;SOUTH KOREA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;KR;SG;198,2107023;0;0;0;0;0;0;0;0;0;0;930,5643058
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;TAIWAN;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;TW;SG;15,619848;0;0;0;0;0;0;0;0;0;0;73,33243281
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;THAILAND;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;TH;SG;4,727556901;0;0;0;0;0;0;0;0;0;0;22,19504625
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;UNITED ARAB EMIRATES;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;AE;SG;64,16870567;0;0;0;0;0;0;0;0;0;0;301,2607611
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;UNITED KINGDOM;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;GB;SG;0,907690925;0;0;0;0;0;0;0;0;0;0;4,26144888
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;VIETNAM;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;VN;SG;113,0831611;0;0;0;0;0;0;0;0;0;0;530,9055063
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;HAYAT KIMYA SANAYI A.S;UNKNOWN AFFILIATION;TURKEY;TURKEY;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;TR;TR;94,55113802;0;0;0;0;0;0;0;0;0;0;443,900925
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;INTERNATIONAL COMMERCIAL TRADINGPTE LTD;UNKNOWN AFFILIATION;SINGAPORE;UNITED ARAB EMIRATES;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;AE;SG;1,701920484;0;0;0;0;0;0;0;0;0;0;7,99021665
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;MEGHNA PULP AND PAPER MILLS LTD;MEGHNA GROUP OF INDUSTRIES;SINGAPORE;BANGLADESH;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;BD;SG;17,3343753;0;0;0;0;0;0;0;0;0;0;81,38183625
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;INDONESIA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;ID;;5839,90597;0;0;0;0;0;0;0;0;0;0;27417,32904
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;SORBENT PAPER CO PTY LTD;SINAR MAS;AUSTRALIA;AUSTRALIA;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;AU;AU;9,455113802;0;0;0;0;0;0;0;0;0;0;44,3900925
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;SUZHOU GUANBAO TRADING LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;CN;CN;31,51704601;0;0;0;0;0;0;0;0;0;0;147,966975
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;SUZHOU HUANG YI TRADE CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;CN;CN;99,27869492;0;0;0;0;0;0;0;0;0;0;466,0959713
2019;AUSTRALIA;UNKNOWN;IMPORT;ALLIED NATURAL WOOD EXPORTS (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;TURA GLOBAL TRADING FZE;UNKNOWN AFFILIATION;UNITED ARAB EMIRATES;TURKEY;ID-XX;ID-WOOD-CONCESSION-0002;0;0;0;0;AU;TR;AE;83,47604805;0;0;0;0;0;0;0;0;0;0;391,90533
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;ASIA PACIFIC ENERGY CORP GENERAL TRADING LLC;ROYAL GOLDEN EAGLE / TANOTO;UNITED ARAB EMIRATES;UNITED ARAB EMIRATES;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;AE;AE;2,069548531;0;0;0;0;0;0;0;0;0;0;9,716165521
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;AVORTEX LTD;KISAGUN;UNITED KINGDOM;TURKEY;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;TR;GB;6,639801536;0;0;0;0;0;0;0;0;0;0;31,17269771
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;BRIGHTENING SKY CO LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;HK;175,2993837;0;0;0;0;0;0;0;0;0;0;822,9997037
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD;CHINA UNION;CHINA (MAINLAND);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;CN;2,15577972;0;0;0;0;0;0;0;0;0;0;10,12100575
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD;CHINA UNION;MACAO;CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;MO;88,71464702;0;0;0;0;0;0;0;0;0;0;416,4996287
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;CREATIVE PAPER MILLS LTD;CREATIVE;BANGLADESH;BANGLADESH;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;BD;BD;8,623118878;0;0;0;0;0;0;0;0;0;0;40,484023
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;DRAGON CROWN (HK) TRADING LTD;DRAGON CROWN HOLDINGS;CHINA (HONG KONG);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;HK;680,4416876;0;0;0;0;0;0;0;0;0;0;3194,553771
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;EKMAN PULP AND PAPER LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);KUWAIT;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;KW;HK;3,190553985;0;0;0;0;0;0;0;0;0;0;14,97908851
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;FREELAND UNIVERSAL LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;HK;108,4012274;0;0;0;0;0;0;0;0;0;0;508,9246532
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;AUSTRALIA;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;AU;SG;36,64825523;0;0;0;0;0;0;0;0;0;0;172,0570978
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;BANGLADESH;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;BD;SG;193,5114107;0;0;0;0;0;0;0;0;0;0;908,5019602
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;CHINA (MAINLAND);ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;CN;SG;184,5951058;0;0;0;0;0;0;0;0;0;0;866,6414805
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;DJIBOUTI;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;DJ;SG;4,042086974;0;0;0;0;0;0;0;0;0;0;18,97688578
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;EGYPT;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;EG;SG;15,09045804;0;0;0;0;0;0;0;0;0;0;70,84704026
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;INDIA;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;IN;SG;343,4846943;0;0;0;0;0;0;0;0;0;0;1612,600088
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;JAPAN;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;JP;SG;0,776080699;0;0;0;0;0;0;0;0;0;0;3,64356207
2019;AUSTRALIA;UNKNOWN;IMPORT;EFAT GROUP (AUSTRALIA);UNKNOWN AFFILIATION;INDAH KIAT;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;RIAU;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;KUWAIT;ID-XX;ID-WOOD-CONCESSION-0007;0;0;0;0;AU;KW;SG;10,7788986;0;0;0;0;0;0;0;0;0;0;50,60502876
