YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,463000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,97151,UNKNOWN AFFILIATION,DUY HUNG CO LTD,VIETNAM,HAIPHONG,VIETNAM
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,108370,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3500,1898750,SINAR MAS,SHANDONG BOHUI PAPER INDUSTRY CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,541500,SINAR MAS,SHANDONG BOHUI PAPER INDUSTRY CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301456,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301388,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3500,1904000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,108370,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,448119,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ZHANJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,54185,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,120,65022,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301533,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,300860,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,5000,2712500,SINAR MAS,SHANDONG BOHUI PAPER INDUSTRY CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,99370,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,500,271250,SINAR MAS,SHANDONG BOHUI PAPER INDUSTRY CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,1389000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,202,89622,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ICD MIHAN,INDIA
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,99370,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,1632000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,448769,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1010,603548,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,240,129600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2021,896743,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,XIAMEN,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1011,449005,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1313,783501,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,360,194400,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,49685,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,603129,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1212,722034,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,8583,5133178,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,99370,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3030,1807016,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SHANGHAI,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,707,313512,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHATTOGRAM,BANGLADESH
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,380,205200,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,108370,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301357,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,440,237600,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,99370,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301318,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,LIANYUNGANG,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,390,188785,HENAN JIANGHE PAPER,JIANGHE PAPER (HONG KONG) LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,466,239199,HENGAN INTERNATIONAL,HENGAN MEGA JUMBO INVESTMENTS LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1999,1054013,HANSOL,HANSOL PAPER CO LTD,SOUTH KOREA,PYONGTAEK,SOUTH KOREA
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3636,1614351,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUMBAI (EX BOMBAY),INDIA
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301392,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1010,602385,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,466,238613,UNKNOWN AFFILIATION,SHANDONG CENTURY SUNSHINE PAPER GROUP CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4600,2270100,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301228,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,LIANYUNGANG,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,799,459026,HONG WON,HONG WON PAPER MFG CO LTD,SOUTH KOREA,PYONGTAEK,SOUTH KOREA
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301247,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,99,56281,UNKNOWN AFFILIATION,KLEANNARA CO LTD,SOUTH KOREA,PYONGTAEK,SOUTH KOREA
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,8400,4573800,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,467,239550,HENGAN INTERNATIONAL,HENGAN MEGA JUMBO INVESTMENTS LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301489,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,945,484894,HIGH HOPE,HIGH HOPE ZHONGTIAN CORP,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,108370,UNKNOWN AFFILIATION,AMBER SUPER PAPER LIMITED,BANGLADESH,CHATTOGRAM,BANGLADESH
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,301467,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,525,313148,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3400,1851300,SINAR MAS,JIANGSU BOHUI PAPER INDUSTRY CO LTD.,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1888,914951,HENAN JIANGHE PAPER,JIANGHE PAPER (HONG KONG) LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,936,480397,HENGAN INTERNATIONAL,HENGAN MEGA JUMBO INVESTMENTS LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,15638,6936897,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUMBAI (EX BOMBAY),INDIA
2023,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1499,759621,HENAN INVESTMENT,DAHE PAPER (HONG KONG) CO LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,5051,2242148,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ABU DHABI,NEW ZEALAND
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,301273,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2,941432,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1233750,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,493500,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3031,1345689,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,QINGDAO,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,448720,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,5514,3326104,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2020,895936,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,QINGDAO,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301541,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,240,117971,UNKNOWN AFFILIATION,MEDITERRANEAN PAPER CO,EGYPT,EL DEKHEILA,EGYPT
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,260,127802,UNKNOWN AFFILIATION,MEDITERRANEAN PAPER CO,EGYPT,EL DEKHEILA,EGYPT
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1361250,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1600,871200,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,260,127802,YOUSSEF ALLAM,AL MOUTAHEDA PAPER & BOARD UNIBOARD,EGYPT,EL DEKHEILA,EGYPT
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,240,117971,YOUSSEF ALLAM,AL MOUTAHEDA PAPER & BOARD UNIBOARD,EGYPT,EL DEKHEILA,EGYPT
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,301410,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,LIANYUNGANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,260,127802,UNKNOWN AFFILIATION,MEDITERRANEAN PAPER CO,EGYPT,EL DEKHEILA,EGYPT
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,141,62701,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,786,468499,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,303,134398,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHATTOGRAM,BANGLADESH
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,202,89566,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ICD MIHAN,INDIA
2023,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,240,117971,UNKNOWN AFFILIATION,MEDITERRANEAN PAPER CO,EGYPT,EL DEKHEILA,EGYPT
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3000,1633500,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2525,1120083,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHANGSHU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3333,1988648,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,6569,3929804,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,CHANGSHU,CHINA (MAINLAND)
2023,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,448779,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ZHAPU,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,301562,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,LIANYUNGANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4000,2174000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2023,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,3029,1807116,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2023,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,400,217400,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
