Year;Country of wood production;Province of wood production;Pulp wood source;Wood supplier;Wood supplier corporate group;Pulp mill;Pulp mill corporate group;Zero deforestation commitments;Product type;Pulp grade;Province of pulp export;Importer;Importer corporate group;Country of importer;Country of destination;Province of wood production trase id;Wood supplier trase id;Emissions from peat burning;Emissions from peat subsidence;Gross emissions from land use change;Net emissions from land use change;Country of wood production trase id;Country of destination (Trase ID);Country of importer trase id;Pulp volume;Annual wood pulp deforestation;Annual burned area;Total emissions in wood pulp concession;Concession area;Annual deforestation;Annual Deforestation on Peatlands;Pulpwood planted area;Peat area;Natural forest area;Historical deforestation for wood pulp;Pulpwood volume
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;ALL YEAR HOME PRODUCTS INC;UNKNOWN AFFILIATION;PHILIPPINES;PHILIPPINES;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;PH;PH;7,632563869;0;0;0;0;0;0;0;0;0;0;30,23518094
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;BATAAN 2020 INC;BATAAN;PHILIPPINES;PHILIPPINES;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;PH;PH;7,644259999;0;0;0;0;0;0;0;0;0;0;30,28151329
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;DRAGON CROWN (HK) TRADING LTD;DRAGON CROWN HOLDINGS;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;HK;1271,23299;0;0;0;0;0;0;0;0;0;0;5035,786159
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;FREELAND UNIVERSAL LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;HK;25,50676766;0;0;0;0;0;0;0;0;0;0;101,0409803
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;SG;153,0901874;0;0;0;0;0;0;0;0;0;0;606,4422906
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;INDIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;IN;SG;306,3288139;0;0;0;0;0;0;0;0;0;0;1213,472599
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;PHILIPPINES;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;PH;SG;28,0525829;0;0;0;0;0;0;0;0;0;0;111,1258202
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;GOLDEN PROFIT TRADING PTE LTD;SINAR MAS;SINGAPORE;VIETNAM;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;VN;SG;135,3946292;0;0;0;0;0;0;0;0;0;0;536,3441675
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;KING PAPER SOURCE TRADING (SHANGHAI) CO LTD;SINAR MAS;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;CN;CN;127,704856;0;0;0;0;0;0;0;0;0;0;505,8823609
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;PROCESSED DOMESTICALLY;INDONESIA;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;ID;;24664,33854;0;0;0;0;0;0;0;0;0;0;97703,83208
2021;INDONESIA;JAMBI;COMMUNITY;COMMUNITY FORESTRY (JAMBI);UNKNOWN AFFILIATION;LONTAR PAPYRUS;SINAR MAS;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;JAMBI;THUAN PHAT IMPORT AND EXPORT CO LTD;UNKNOWN AFFILIATION;VIETNAM;VIETNAM;ID-15;ID-WOOD-CONCESSION-0021;0;0;0;0;ID;VN;VN;12,76256275;0;0;0;0;0;0;0;0;0;0;50,55685096
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ACCENT MICROCELL PTE LTD;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;9,940918898;-18,06435899;ID;IN;IN;7,164726533;0,021855758;0,01495394;-18,06435899;26,00490089;0,039756097;0;1,305593954;0;4,474815791;0,707436371;30,82812155
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;AMBER SUPER PAPER LIMITED;UNKNOWN AFFILIATION;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0417;0;0;17,46240202;-31,73218714;ID;BD;BD;12,58569116;0,038392228;0,026268367;-31,73218714;45,68068994;0,069836296;0;2,29343049;0;7,860544192;1,242695816;54,15324857
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ANKIT PULPS AND BOARDS PVT LTD;ANKIT;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;33,97204943;-61,73305534;ID;IN;IN;24,48470272;0,074689764;0,051103523;-61,73305534;88,86902586;0,135862299;0;4,46173063;0;15,29221441;2,417589725;105,3518774
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ASIAWIDE RESOURCES LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;61,00033161;-110,8480916;ID;CN;HK;43,96481844;0,134113203;0,091761665;-110,8480916;159,5735358;0,243954823;0;8,011499234;0;27,45875406;4,341032624;189,1702022
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;BANGLANE PAPER MILL CO LTD;BPM;THAILAND;THAILAND;ID-15;ID-WOOD-CONCESSION-0417;0;0;14,75529975;-26,81291683;ID;TH;TH;10,63459914;0,032440488;0,022196123;-26,81291683;38,59905825;0,05900995;0;1,937892295;0;6,6419663;1,050047367;45,75816168
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;C.A.S PAPER MILL CO LTD;C.A.S;THAILAND;THAILAND;ID-15;ID-WOOD-CONCESSION-0417;0;0;25,15000587;-45,70188524;ID;TH;TH;18,12638411;0,055293926;0,037832686;-45,70188524;65,79104175;0,10058085;0;3,303084548;0;11,32105036;1,78977709;77,99353823
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;CHINATEX RAW MATERIALS IMPORT AND EXPORT;CHINATEX CORP;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;176,0335501;-319,8832296;ID;CN;CN;126,8728032;0,387021228;0,264803998;-319,8832296;460,4941526;0,704000001;0;23,11942598;0;79,2399292;12,52726606;545,9036267
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ELITE KRAFT PAPER CO LTD;UNKNOWN AFFILIATION;THAILAND;THAILAND;ID-15;ID-WOOD-CONCESSION-0417;0;0;47,15587805;-85,69033891;ID;TH;TH;33,9866942;0,10367527;0,070935711;-85,69033891;123,3572015;0,188587563;0;6,193233232;0;21,22679703;3,355804791;146,2366966
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;GLOBAL POWER CO LTD;UNKNOWN AFFILIATION;MYANMAR;MYANMAR;ID-15;ID-WOOD-CONCESSION-0417;0;0;3,942209172;-7,163671933;ID;MM;MM;2,841271612;0,008667204;0,005930192;-7,163671933;10,31260388;0,015765831;0;0,517751378;0;1,774550224;0,280543698;12,22531889
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;GURUKRUPA KRAFTS PVT LTD;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;6,834495213;-12,419453;ID;IN;IN;4,925831273;0,015026083;0,010281004;-12,419453;17,8786662;0,027332771;0;0,897610746;0;3,076486934;0,48637058;21,19468545
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;HANSOL PAPER CO LTD;HANSOL;SOUTH KOREA;SOUTH KOREA;ID-15;ID-WOOD-CONCESSION-0417;0;0;125,1407309;-227,4022261;ID;KR;KR;90,19278039;0,275130049;0,188246876;-227,4022261;327,3613172;0,500467522;0;16,43540032;0;56,33098152;8,905525283;388,0781749
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;HENAN JIANGHE PAPER CO LTD;JIANGHE PAPER;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;227,4147839;-413,2517665;ID;CN;CN;163,9048415;0,499986218;0,342095833;-413,2517665;594,9046539;0,909485766;0;29,86759774;0;102,3687324;16,18376442;705,2437177
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;HONG WON PAPER MFG CO LTD;HONG WON;SOUTH KOREA;SOUTH KOREA;ID-15;ID-WOOD-CONCESSION-0417;0;0;525,1203868;-954,2340377;ID;KR;KR;378,4704419;1,15451138;0,789928839;-954,2340377;1373,686251;2,100081221;0;68,96686403;0;236,3782486;37,36971047;1628,468684
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ITC LTD;ITC;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;30,24342946;-54,95751172;ID;IN;IN;21,79737143;0,06649215;0,045494629;-54,95751172;79,11515967;0,120950662;0;3,972031062;0;13,61380946;2,152245906;93,78892729
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;ITG RESOURCES (SINGAPORE) PTE LTD;XIANMEN ITG;SINGAPORE;CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;27,51966595;-50,00796506;ID;CN;SG;19,83427114;0,060503778;0,041397322;-50,00796506;71,98994308;0,110057684;0;3,614304658;0;12,38773166;1,958411775;85,34217165
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;JIH SUN PAPER INDUSTRY CO LTD.;UNKNOWN AFFILIATION;TAIWAN;TAIWAN;ID-15;ID-WOOD-CONCESSION-0417;0;0;36,4312566;-66,20185763;ID;TW;TW;26,25712909;0,080096491;0,054802862;-66,20185763;95,3021775;0,145697253;0;4,784711437;0;16,39920454;2,592596946;112,9782084
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;KING ADVANCEMENT DEVELOPMENT (HONG KONG) LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;1238,889401;-2251,275069;ID;CN;HK;892,9057616;2,723779057;1,863638302;-2251,275069;3240,867007;4,954613134;0;162,7099595;0;557,6749906;88,16442737;3841,962038
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0417;0;0;39,43480041;-71,6598132;ID;BD;JP;28,42187566;0,086699978;0,059321037;-71,6598132;103,1592841;0,157709139;0;5,179182882;0;17,75122294;2,806341386;122,2926002
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;1217,020241;-2211,535046;ID;CN;JP;877,1439848;2,675698286;1,830740932;-2211,535046;3183,658481;4,867153169;0;159,837766;0;547,8307841;86,60812872;3774,142845
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;57,44138778;-104,3808787;ID;IN;JP;41,39977797;0,126288633;0,086408012;-104,3808787;150,2635332;0,229721761;0;7,54408414;0;25,85672731;4,087763653;178,1334405
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;JAPAN;ID-15;ID-WOOD-CONCESSION-0417;0;0;227,9966603;-414,3091361;ID;JP;JP;164,3242178;0,501265511;0,342971139;-414,3091361;596,426811;0,911812828;0;29,94401869;0;102,6306588;16,22517312;707,0481945
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;MALAYSIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;25,5274464;-46,38775958;ID;MY;JP;18,39841713;0,056123754;0,038400463;-46,38775958;66,77840556;0,102090325;0;3,352655828;0;11,49095184;1,816637299;79,16403189
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;MYANMAR;ID-15;ID-WOOD-CONCESSION-0417;0;0;2,88782287;-5,247670718;ID;MM;JP;2,081342917;0,006349067;0,004344098;-5,247670718;7,554386902;0,01154909;0;0,379273196;0;1,299927654;0,205509265;8,955525677
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;SOUTH KOREA;ID-15;ID-WOOD-CONCESSION-0417;0;0;145,8201146;-264,9802222;ID;KR;JP;105,0970494;0,320595022;0,219354489;-264,9802222;381,4574556;0,583169292;0;19,15133419;0;65,63962128;10,37715465;452,2077149
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;TAIWAN;ID-15;ID-WOOD-CONCESSION-0417;0;0;54,65619893;-99,31971165;ID;TW;JP;39,39240655;0,120165214;0,082218304;-99,31971165;142,9776313;0,218583129;0;7,178290418;0;24,60299944;3,889558244;169,4961966
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;THAILAND;ID-15;ID-WOOD-CONCESSION-0417;0;0;70,91823492;-128,8706273;ID;TH;JP;51,11295693;0,15591836;0,106680983;-128,8706273;185,5182292;0,283618875;0;9,314070427;0;31,92320959;5,046831113;219,9269493
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;MARUBENI;MARUBENI;JAPAN;VIETNAM;ID-15;ID-WOOD-CONCESSION-0417;0;0;25,98607504;-47,22116667;ID;VN;JP;18,72896492;0,057132079;0,03909037;-47,22116667;67,97815302;0,10392449;0;3,412889975;0;11,69739942;1,849275185;80,58630074
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NANTONG CHEMICAL & LIGHT INDUSTRY CO LTD;UNKNOWN AFFILIATION;CHINA (MAINLAND);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;37,82283925;-68,73060258;ID;CN;CN;27,26008558;0,083155976;0,056896194;-68,73060258;98,9424817;0,151262523;0;4,967475416;0;17,02561303;2,691627648;117,2936926
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NB ENTREPRENEURS;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;28,24969698;-51,33455697;ID;IN;IN;20,360427;0,062108799;0,042495494;-51,33455697;73,89966438;0,112977252;0;3,710183531;0;12,7163486;2,010363763;87,6060957
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NB LABORATORIES PTE LTD;UNKNOWN AFFILIATION;INDIA;INDIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;3,945537639;-7,169720329;ID;IN;IN;2,84367054;0,008674522;0,005935199;-7,169720329;10,32131097;0,015779143;0;0,518188523;0;1,776048503;0,280780566;12,23564091
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NEXTGREEN PULP & PAPER SDN BHD;UNKNOWN AFFILIATION;MALAYSIA;MALAYSIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;0,40351982;-0,733264899;ID;MY;MY;0,290829167;0,000887165;0,000607007;-0,733264899;1,055585811;0,001613772;0;0,052996412;0;0,181640841;0,028716118;1,251369033
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NIBONG TEBAL PAPER MILL SDN BHD;UNKNOWN AFFILIATION;MALAYSIA;MALAYSIA;ID-15;ID-WOOD-CONCESSION-0417;0;0;32,97207221;-59,91592478;ID;MY;MY;23,76398832;0,072491249;0,049599275;-59,91592478;86,25314006;0,131863153;0;4,330398282;0;14,8420836;2,346427263;102,2508141
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NIPPON PAPER INDUSTRIES CO LTD;NIPPON PAPER;JAPAN;JAPAN;ID-15;ID-WOOD-CONCESSION-0417;0;0;48,47190829;-88,08179216;ID;JP;JP;34,93519774;0,106568648;0,072915391;-88,08179216;126,7998647;0,193850681;0;6,366074509;0;21,81919628;3,449458875;150,3178827
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;NTPM (VIETNAM) CO LTD;NTPM HOLDINGS BHD;VIETNAM;VIETNAM;ID-15;ID-WOOD-CONCESSION-0417;0;0;38,70310515;-70,33019709;ID;VN;VN;27,89452034;0,085091298;0,058220362;-70,33019709;101,2452092;0,154782915;0;5,083085437;0;17,42185686;2,754270964;120,0235152
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;OVERSEAS RESOURCES CO LTD;UNKNOWN AFFILIATION;CHINA (HONG KONG);CHINA (MAINLAND);ID-15;ID-WOOD-CONCESSION-0417;0;0;149,4937393;-271,6558298;ID;CN;HK;107,7447438;0,328671725;0,224880654;-271,6558298;391,067457;0,59786099;0;19,63381093;0;67,29327057;10,63858478;463,6001171
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;PAPERTECH INDUSTRIES LTD;UNKNOWN AFFILIATION;BANGLADESH;BANGLADESH;ID-15;ID-WOOD-CONCESSION-0417;0;0;25,00128394;-45,43163192;ID;BD;BD;18,01919564;0,054966952;0,037608967;-45,43163192;65,4019933;0,099986076;0;3,283552103;0;11,25410451;1,77919343;77,53233159
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;PHUONG TRANG BAC GIANG CO LTD;UNKNOWN AFFILIATION;VIETNAM;VIETNAM;ID-15;ID-WOOD-CONCESSION-0417;0;0;38,46241542;-69,89282247;ID;VN;VN;27,72104784;0,084562126;0,057858297;-69,89282247;100,615578;0,15382034;0;5,05147437;0;17,31351253;2,7371425;119,2771041
2021;INDONESIA;JAMBI;PLANTATION;PT AGRONUSA ALAM SEJAHTERA;ADR;TANJUNG ENIM LESTARI;MARUBENI;COMPANY COMMITMENT;WOOD PULP CHEMICAL;PAPER GRADE PULP;SUMATERA SELATAN;P.P TRADING & MANUFACTURING JSC;UNKNOWN AFFILIATION;VIETNAM;VIETNAM;ID-15;ID-WOOD-CONCESSION-0417;0;0;9,616412332;-17,47467476;ID;VN;VN;6,930844653;0,021142309;0,01446579;-17,47467476;25,15600944;0,038458318;0;1,262974774;0;4,328742061;0,684343159;29,82178321
