YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1822,770214,UNKNOWN AFFILIATION,KING ADVANCEMENT DEVELOPMENT (HONG KONG) LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,100,35830,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,101,35885,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,100,35869,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,301,107504,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,VIETNAM
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,921,389361,UNKNOWN AFFILIATION,KING ADVANCEMENT DEVELOPMENT (HONG KONG) LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,100,35821,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,922,389653,UNKNOWN AFFILIATION,KING ADVANCEMENT DEVELOPMENT (HONG KONG) LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,201,57297,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,201,57312,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,466,196986,BPM,BANGLANE PAPER MILL CO LTD,THAILAND,LAEM CHABANG,THAILAND
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,503,143258,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,106,43562,UNKNOWN AFFILIATION,VECHEM ORGANICS PVT LTD,INDIA,PIPAVAV (VICTOR) PORT,INDIA
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,193,84657,DAIO PAPER CORP,TOKYO PULP AND PAPER INTERNATIONAL CO LTD,JAPAN,TOMAKOMAI,JAPAN
2021,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,100,28620,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,PAKISTAN
2021,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,17171,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,PAKISTAN
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,281,100314,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,221,78857,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,502,179315,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,20,7816,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4500,2048175,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,502,179351,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1137875,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,80,28702,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2600,1183390,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,100,35876,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2400,1087560,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,ZHENJIANG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3500,1581650,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3700,1672030,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,10000,4509000,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,DAFENG,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,231195,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,6800,3072920,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),NINGBO,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,161,57414,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,10000,4529000,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),DAFENG,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,301,107563,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1005,358766,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,BANGLADESH
2021,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,502,233158,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2021,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,401,186626,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,489,204374,UNKNOWN AFFILIATION,ELITE KRAFT PAPER CO LTD,THAILAND,LAEM CHABANG,THAILAND
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,228047,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,DALIAN,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,508,195549,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,508,195519,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,508,232060,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1132250,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),DAFENG,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,231239,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1132250,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),DAFENG,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,506,231158,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1132250,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),DAFENG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1127250,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,DAFENG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1127250,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,DAFENG,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2500,1127250,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,DAFENG,CHINA (MAINLAND)
2021,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,179296,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,SINGAPORE,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,508,195460,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,PORT KELANG,CHINA (MAINLAND)
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,290,129885,DAIO PAPER CORP,TOKYO PULP AND PAPER INTERNATIONAL CO LTD,JAPAN,TOMAKOMAI,JAPAN
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,191,79327,SAIGON,SAIGON PAPER CORP,VIETNAM,TAN CANG - CAI MEP TERMINAL,VIETNAM
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,217342,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,MELBOURNE,AUSTRALIA
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,107,41591,ANKIT,ANKIT PULPS AND BOARDS PVT LTD,INDIA,JAWAHARLAL NEHRU (NHAVA S,INDIA
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,489,204493,UNKNOWN AFFILIATION,ELITE KRAFT PAPER CO LTD,THAILAND,LAEM CHABANG,THAILAND
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,473,188946,VINDA,VINDA PERSONAL CARE (CHINA) LTD,CHINA (MAINLAND),WUHAN,CHINA (MAINLAND)
2021,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,475,189619,VINDA,VINDA PERSONAL CARE (CHINA) LTD,CHINA (MAINLAND),WUHAN,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,460000,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,460000,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2021,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,6090,2174130,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2021,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,71675,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SINGAPORE,INDIA
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,600,275100,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,400,183400,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1500,687750,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1500,687750,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1300,596050,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,10000,4585000,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,12600,5777100,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,3000,1375500,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,400,180760,UNKNOWN AFFILIATION,BRIGHTENING SKY CO LTD,CHINA (HONG KONG),NINGBO,CHINA (MAINLAND)
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,480,218175,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,JEBEL ALI,UNITED ARAB EMIRATES
2021,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,600,275100,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,SHANGHAI,CHINA (MAINLAND)
2021,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,2,1045,UNKNOWN AFFILIATION,GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LTD,MACAO,KEELUNG (CHILUNG),TAIWAN
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,454650,SINAR MAS,GOLDEN PROFIT TRADING PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2000,905300,CHINA UNION,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,MACAO,SHANGHAI,CHINA (MAINLAND)
2021,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,3400,1539010,UNKNOWN AFFILIATION,FREELAND UNIVERSAL LTD,CHINA (HONG KONG),SHANGHAI,CHINA (MAINLAND)
