YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,52918,WAVE,CHADHA PAPERS LTD,INDIA,MUNDRA,INDIA
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333651,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,FUZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,499690,UNKNOWN AFFILIATION,NITOL CURTIS PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,499690,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2700,1349163,MEGHNA GROUP OF INDUSTRIES,MEGHNA PULP AND PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,499690,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1010,410834,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333178,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333441,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333181,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,JIUJIANG,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,249,101124,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,EL ISKANDARIYA (= ALEXAND,EGYPT
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,332933,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,504,333303,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,FUZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,500,249845,YOUNUS,YOUNUS FINE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,967,477679,SINOTRANS LTD,QINGDAO SINOTRANS SUPPLY CHAIN MANAGEMENT CO LTD,CHINA (MAINLAND),QINGDAO,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,500,249845,PARTEX STAR,PARTEX PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,967,490649,HENGAN INTERNATIONAL,HENGAN MEGA JUMBO INVESTMENTS LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2024,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,967,490576,HENGAN INTERNATIONAL,HENGAN MEGA JUMBO INVESTMENTS LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,500,249845,PARTEX STAR,PARTEX PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,499690,CREATIVE,CREATIVE PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2700,1349163,MEGHNA GROUP OF INDUSTRIES,MEGHNA PULP AND PAPER MILLS LTD,BANGLADESH,CHATTOGRAM,BANGLADESH
2024,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,1931,980193,HENAN INVESTMENT,DAHE PAPER (HONG KONG) CO LTD,CHINA (HONG KONG),QINGDAO,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,464,307095,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,FUZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,105835,WAVE,CHADHA PAPERS LTD,INDIA,MUNDRA,INDIA
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333316,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333222,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,FUZHOU,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333424,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,504,333289,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,FUZHOU,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1010,666188,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1011,411082,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2024,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1010,411189,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,5000,2492500,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,341,138863,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,303,123295,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,FUZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,6000,2991000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,6676,3327986,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4830,2407755,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,137324,UNKNOWN AFFILIATION,ELITE PAPER RECYCLING,QATAR,PORT OF HAMAD,QATAR
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,505,205319,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2021,1366907,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,QINGDAO,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,9821,4016891,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUMBAI (EX BOMBAY),INDIA
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333216,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,4998,3298369,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,XIUYING,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333338,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,420,209370,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,10935,4472415,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MUMBAI (EX BOMBAY),INDIA
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,2000,996240,XIANMEN ITG,XIAMEN ITG GROUP CORP LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1074,535389,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),ZHENJIANG,CHINA (MAINLAND)
2024,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,498500,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333155,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333220,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,333030,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,332789,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,49059,UNKNOWN AFFILIATION,MAIN STREET,SOUTH AFRICA,DURBAN,SOUTH AFRICA
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,248650,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),QINZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,248650,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),QINZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,248650,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),QINZHOU,CHINA (MAINLAND)
2024,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,72,36015,UNKNOWN AFFILIATION,AL YUNUS TRADING CO LTD,MYANMAR,LAEM CHABANG,THAILAND
2024,470200,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,BELAWAN,SUMATERA UTARA,497,422224,ROYAL GOLDEN EAGLE,APEX FIBER RESOURCES & TRADING FZCO,UNITED ARAB EMIRATES,SHANGHAI,CHINA (MAINLAND)
2024,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,525,213294,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JEBEL ALI,NEW ZEALAND
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,1010,666678,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,JIUJIANG,CHINA (MAINLAND)
2024,470200,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,505,332946,ROYAL GOLDEN EAGLE,APRIL FINE PAPER TRADING MIDDLE EAST,UNITED ARAB EMIRATES,LIANYUNGANG,CHINA (MAINLAND)
